trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
Sandwich_FallWintSpr_Mon-Fri_Out9,18:45:00,18:45:00,WMain28Centerville,6,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,18:47:00,18:47:00,BellTowerMall,7,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,18:49:00,18:49:00,RaceOsterWBarnSandwich,8,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,18:55:00,18:55:00,RaceGrHillSandwich,9,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,18:59:00,18:59:00,CotuitFarmersvilleSandwich,10,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,19:01:00,19:01:00,S&SQuakerMHRdSandwich,11,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,19:03:00,19:03:00,HeritagePark,12,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,19:05:00,19:05:00,SandwichHousing,13,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,19:07:00,19:07:00,CanterburyPlaza,14,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,19:13:00,19:13:00,SandwichCOA,15,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,19:19:00,19:19:00,SpauldingRehab,16,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,19:26:00,19:26:00,SandwichTownHall,17,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,19:32:00,19:32:00,S&S6ASandwich,18,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,19:40:00,19:40:00,MktBasketSagamore,19,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,19:44:00,19:44:00,CanalViewApts,20,0,0
Sandwich_FallWintSpr_Mon-Fri_Out9,19:50:00,19:50:00,SagamoreP&R,21,0,0
Bourne_FallWintSpr_Mon-Fri_In1,6:45:00,6:45:00,CapeSideConvenience,3,0,0
Bourne_FallWintSpr_Mon-Fri_In1,6:50:00,6:50:00,CountyBeach,4,0,0
Bourne_FallWintSpr_Mon-Fri_In1,7:01:00,7:01:00,CataumetMotel,8,0,0
Bourne_FallWintSpr_Mon-Fri_In1,7:04:00,7:04:00,151&28A,9,0,0
Bourne_FallWintSpr_Mon-Fri_In1,7:09:00,7:09:00,151SandwichRd,10,0,0
Bourne_FallWintSpr_Mon-Fri_In1,7:11:00,7:11:00,151AlgonquinAve,11,0,0
Bourne_FallWintSpr_Mon-Fri_In1,7:15:00,7:15:00,MashpeeCommons,12,0,0
Bourne_FallWintSpr_Mon-Fri_In2,8:00:00,8:00:00,SagamoreP&R,1,0,0
Bourne_FallWintSpr_Mon-Fri_In2,8:04:00,8:04:00,MktBasketSagamore,2,0,0
Bourne_FallWintSpr_Mon-Fri_In2,8:10:00,8:10:00,CapeSideConvenience,3,0,0
Bourne_FallWintSpr_Mon-Fri_In2,8:15:00,8:15:00,CountyBeach,4,0,0
Bourne_FallWintSpr_Mon-Fri_In2,8:22:00,8:22:00,HarmonyHill,5,0,0
Bourne_FallWintSpr_Mon-Fri_In2,8:33:00,8:33:00,RolandPhinney,6,0,0
Bourne_FallWintSpr_Mon-Fri_In2,8:39:00,8:39:00,CCSeniorRes,7,0,0
Bourne_FallWintSpr_Mon-Fri_In2,8:47:00,8:47:00,CataumetMotel,8,0,0
Bourne_FallWintSpr_Mon-Fri_In2,8:50:00,8:50:00,151&28A,9,0,0
Bourne_FallWintSpr_Mon-Fri_In2,8:55:00,8:55:00,151SandwichRd,10,0,0
Bourne_FallWintSpr_Mon-Fri_In2,8:59:00,8:59:00,151AlgonquinAve,11,0,0
Bourne_FallWintSpr_Mon-Fri_In2,9:02:00,9:02:00,MashpeeCommons,12,0,0
Bourne_FallWintSpr_Mon-Fri_In3,10:30:00,10:30:00,SagamoreP&R,1,0,0
Bourne_FallWintSpr_Mon-Fri_In3,10:34:00,10:34:00,MktBasketSagamore,2,0,0
Bourne_FallWintSpr_Mon-Fri_In3,10:40:00,10:40:00,CapeSideConvenience,3,0,0
Bourne_FallWintSpr_Mon-Fri_In3,10:45:00,10:45:00,CountyBeach,4,0,0
Bourne_FallWintSpr_Mon-Fri_In3,10:52:00,10:52:00,HarmonyHill,5,0,0
Bourne_FallWintSpr_Mon-Fri_In3,11:03:00,11:03:00,RolandPhinney,6,0,0
Bourne_FallWintSpr_Mon-Fri_In3,11:09:00,11:09:00,CCSeniorRes,7,0,0
Bourne_FallWintSpr_Mon-Fri_In3,11:17:00,11:17:00,CataumetMotel,8,0,0
Bourne_FallWintSpr_Mon-Fri_In3,11:20:00,11:20:00,151&28A,9,0,0
Bourne_FallWintSpr_Mon-Fri_In3,11:25:00,11:25:00,151SandwichRd,10,0,0
Bourne_FallWintSpr_Mon-Fri_In3,11:29:00,11:29:00,151AlgonquinAve,11,0,0
Bourne_FallWintSpr_Mon-Fri_In3,11:32:00,11:32:00,MashpeeCommons,12,0,0
Bourne_FallWintSpr_Mon-Fri_In4,14:00:00,14:00:00,SagamoreP&R,1,0,0
Bourne_FallWintSpr_Mon-Fri_In4,14:04:00,14:04:00,MktBasketSagamore,2,0,0
Bourne_FallWintSpr_Mon-Fri_In4,14:10:00,14:10:00,CapeSideConvenience,3,0,0
Bourne_FallWintSpr_Mon-Fri_In4,14:15:00,14:15:00,CountyBeach,4,0,0
Bourne_FallWintSpr_Mon-Fri_In4,14:22:00,14:22:00,HarmonyHill,5,0,0
Bourne_FallWintSpr_Mon-Fri_In4,14:33:00,14:33:00,RolandPhinney,6,0,0
Bourne_FallWintSpr_Mon-Fri_In4,14:39:00,14:39:00,CCSeniorRes,7,0,0
Bourne_FallWintSpr_Mon-Fri_In4,14:47:00,14:47:00,CataumetMotel,8,0,0
Bourne_FallWintSpr_Mon-Fri_In4,14:50:00,14:50:00,151&28A,9,0,0
Bourne_FallWintSpr_Mon-Fri_In4,14:55:00,14:55:00,151SandwichRd,10,0,0
Bourne_FallWintSpr_Mon-Fri_In4,14:59:00,14:59:00,151AlgonquinAve,11,0,0
Bourne_FallWintSpr_Mon-Fri_In4,15:02:00,15:02:00,MashpeeCommons,12,0,0
Bourne_FallWintSpr_Mon-Fri_In5,16:30:00,16:30:00,SagamoreP&R,1,0,0
Bourne_FallWintSpr_Mon-Fri_In5,16:34:00,16:34:00,MktBasketSagamore,2,0,0
Bourne_FallWintSpr_Mon-Fri_In5,16:40:00,16:40:00,CapeSideConvenience,3,0,0
Bourne_FallWintSpr_Mon-Fri_In5,16:45:00,16:45:00,CountyBeach,4,0,0
Bourne_FallWintSpr_Mon-Fri_In5,16:52:00,16:52:00,HarmonyHill,5,0,0
Bourne_FallWintSpr_Mon-Fri_In5,17:03:00,17:03:00,RolandPhinney,6,0,0
Bourne_FallWintSpr_Mon-Fri_In5,17:09:00,17:09:00,CCSeniorRes,7,0,0
Bourne_FallWintSpr_Mon-Fri_In5,17:17:00,17:17:00,CataumetMotel,8,0,0
Bourne_FallWintSpr_Mon-Fri_In5,17:20:00,17:20:00,151&28A,9,0,0
Bourne_FallWintSpr_Mon-Fri_In5,17:25:00,17:25:00,151SandwichRd,10,0,0
Bourne_FallWintSpr_Mon-Fri_In5,17:29:00,17:29:00,151AlgonquinAve,11,0,0
Bourne_FallWintSpr_Mon-Fri_In5,17:32:00,17:32:00,MashpeeCommons,12,0,0
Bourne_FallWintSpr_Mon-Fri_In6,17:00:00,17:00:00,SagamoreP&R,1,0,0
Bourne_FallWintSpr_Mon-Fri_In6,17:04:00,17:04:00,MktBasketSagamore,2,0,0
Bourne_FallWintSpr_Mon-Fri_In6,17:10:00,17:10:00,CapeSideConvenience,3,0,0
Bourne_FallWintSpr_Mon-Fri_In6,17:15:00,17:15:00,CountyBeach,4,0,0
Bourne_FallWintSpr_Mon-Fri_In6,17:22:00,17:22:00,HarmonyHill,5,0,0
Bourne_FallWintSpr_Mon-Fri_In6,17:33:00,17:33:00,RolandPhinney,6,0,0
Bourne_FallWintSpr_Mon-Fri_In6,17:39:00,17:39:00,CCSeniorRes,7,0,0
Bourne_FallWintSpr_Mon-Fri_In6,17:47:00,17:47:00,CataumetMotel,8,0,0
Bourne_FallWintSpr_Mon-Fri_In6,17:50:00,17:50:00,151&28A,9,0,0
Bourne_FallWintSpr_Mon-Fri_In6,17:55:00,17:55:00,151SandwichRd,10,0,0
Bourne_FallWintSpr_Mon-Fri_In6,17:59:00,17:59:00,151AlgonquinAve,11,0,0
Bourne_FallWintSpr_Mon-Fri_In6,18:02:00,18:02:00,MashpeeCommons,12,0,0
Bourne_FallWintSpr_Mon-Fri_Out1,9:15:00,9:15:00,MashpeeCommons,1,0,0
Bourne_FallWintSpr_Mon-Fri_Out1,9:19:00,9:19:00,151AlgonquinAve,2,0,0
Bourne_FallWintSpr_Mon-Fri_Out1,9:22:00,9:22:00,151SandwichRd,3,0,0
Bourne_FallWintSpr_Mon-Fri_Out1,9:28:00,9:28:00,151&28A,4,0,0
Bourne_FallWintSpr_Mon-Fri_Out1,9:31:00,9:31:00,CataumetMotel,5,0,0
Bourne_FallWintSpr_Mon-Fri_Out1,9:38:00,9:38:00,CCSeniorRes,6,0,0
Bourne_FallWintSpr_Mon-Fri_Out1,9:44:00,9:44:00,RolandPhinney,7,0,0
Bourne_FallWintSpr_Mon-Fri_Out1,9:51:00,9:51:00,CountyBeach,8,0,0
Bourne_FallWintSpr_Mon-Fri_Out1,9:58:00,9:58:00,HarmonyHill,9,0,0
Bourne_FallWintSpr_Mon-Fri_Out1,10:08:00,10:08:00,CapeSideConvenience,10,0,0
Bourne_FallWintSpr_Mon-Fri_Out1,10:15:00,10:15:00,MktBasketSagamore,11,0,0
Bourne_FallWintSpr_Mon-Fri_Out1,10:20:00,10:20:00,SagamoreP&R,12,0,0
Bourne_FallWintSpr_Mon-Fri_Out2,11:45:00,11:45:00,MashpeeCommons,1,0,0
Bourne_FallWintSpr_Mon-Fri_Out2,11:49:00,11:49:00,151AlgonquinAve,2,0,0
Bourne_FallWintSpr_Mon-Fri_Out2,11:52:00,11:52:00,151SandwichRd,3,0,0
Bourne_FallWintSpr_Mon-Fri_Out2,11:56:00,11:56:00,151&28A,4,0,0
Bourne_FallWintSpr_Mon-Fri_Out2,11:59:00,11:59:00,CataumetMotel,5,0,0
Bourne_FallWintSpr_Mon-Fri_Out2,12:06:00,12:06:00,CCSeniorRes,6,0,0
Bourne_FallWintSpr_Mon-Fri_Out2,12:12:00,12:12:00,RolandPhinney,7,0,0
Bourne_FallWintSpr_Mon-Fri_Out2,12:19:00,12:19:00,CountyBeach,8,0,0
Bourne_FallWintSpr_Mon-Fri_Out2,12:26:00,12:26:00,HarmonyHill,9,0,0
Bourne_FallWintSpr_Mon-Fri_Out2,12:36:00,12:36:00,CapeSideConvenience,10,0,0
Bourne_FallWintSpr_Mon-Fri_Out2,12:43:00,12:43:00,MktBasketSagamore,11,0,0
Bourne_FallWintSpr_Mon-Fri_Out2,12:48:00,12:48:00,SagamoreP&R,12,0,0
Bourne_FallWintSpr_Mon-Fri_Out3,15:15:00,15:15:00,MashpeeCommons,1,0,0
Bourne_FallWintSpr_Mon-Fri_Out3,15:19:00,15:19:00,151AlgonquinAve,2,0,0
Bourne_FallWintSpr_Mon-Fri_Out3,15:22:00,15:22:00,151SandwichRd,3,0,0
Bourne_FallWintSpr_Mon-Fri_Out3,15:28:00,15:28:00,151&28A,4,0,0
Bourne_FallWintSpr_Mon-Fri_Out3,15:31:00,15:31:00,CataumetMotel,5,0,0
Bourne_FallWintSpr_Mon-Fri_Out3,15:38:00,15:38:00,CCSeniorRes,6,0,0
Bourne_FallWintSpr_Mon-Fri_Out3,15:44:00,15:44:00,RolandPhinney,7,0,0
Bourne_FallWintSpr_Mon-Fri_Out3,15:51:00,15:51:00,CountyBeach,8,0,0
Bourne_FallWintSpr_Mon-Fri_Out3,15:58:00,15:58:00,HarmonyHill,9,0,0
Bourne_FallWintSpr_Mon-Fri_Out3,16:08:00,16:08:00,CapeSideConvenience,10,0,0
Bourne_FallWintSpr_Mon-Fri_Out3,16:15:00,16:15:00,MktBasketSagamore,11,0,0
Bourne_FallWintSpr_Mon-Fri_Out3,16:20:00,16:20:00,SagamoreP&R,12,0,0
Bourne_FallWintSpr_Mon-Fri_Out4,16:15:00,16:15:00,MashpeeCommons,1,0,0
Bourne_FallWintSpr_Mon-Fri_Out4,16:19:00,16:19:00,151AlgonquinAve,2,0,0
Bourne_FallWintSpr_Mon-Fri_Out4,16:22:00,16:22:00,151SandwichRd,3,0,0
Bourne_FallWintSpr_Mon-Fri_Out4,16:28:00,16:28:00,151&28A,4,0,0
Bourne_FallWintSpr_Mon-Fri_Out4,16:31:00,16:31:00,CataumetMotel,5,0,0
Bourne_FallWintSpr_Mon-Fri_Out4,16:38:00,16:38:00,CCSeniorRes,6,0,0
Bourne_FallWintSpr_Mon-Fri_Out4,16:44:00,16:44:00,RolandPhinney,7,0,0
Bourne_FallWintSpr_Mon-Fri_Out4,16:51:00,16:51:00,CountyBeach,8,0,0
Bourne_FallWintSpr_Mon-Fri_Out4,16:58:00,16:58:00,HarmonyHill,9,0,0
Bourne_FallWintSpr_Mon-Fri_Out4,17:08:00,17:08:00,CapeSideConvenience,10,0,0
Bourne_FallWintSpr_Mon-Fri_Out4,17:15:00,17:15:00,MktBasketSagamore,11,0,0
Bourne_FallWintSpr_Mon-Fri_Out5,17:45:00,17:45:00,MashpeeCommons,1,0,0
Bourne_FallWintSpr_Mon-Fri_Out5,17:49:00,17:49:00,151AlgonquinAve,2,0,0
Bourne_FallWintSpr_Mon-Fri_Out5,17:52:00,17:52:00,151SandwichRd,3,0,0
Bourne_FallWintSpr_Mon-Fri_Out5,17:56:00,17:56:00,151&28A,4,0,0
Bourne_FallWintSpr_Mon-Fri_Out5,17:59:00,17:59:00,CataumetMotel,5,0,0
Bourne_FallWintSpr_Mon-Fri_Out5,18:06:00,18:06:00,CCSeniorRes,6,0,0
Bourne_FallWintSpr_Mon-Fri_Out5,18:12:00,18:12:00,RolandPhinney,7,0,0
Bourne_FallWintSpr_Mon-Fri_Out5,18:19:00,18:19:00,CountyBeach,8,0,0
Bourne_FallWintSpr_Mon-Fri_Out5,18:26:00,18:26:00,HarmonyHill,9,0,0
Bourne_FallWintSpr_Mon-Fri_Out5,18:36:00,18:36:00,CapeSideConvenience,10,0,0
Bourne_FallWintSpr_Mon-Fri_Out5,18:43:00,18:43:00,MktBasketSagamore,11,0,0
Bourne_FallWintSpr_Mon-Fri_Out6,18:15:00,18:15:00,MashpeeCommons,1,0,0
Bourne_FallWintSpr_Mon-Fri_Out6,18:19:00,18:19:00,151AlgonquinAve,2,0,0
Bourne_FallWintSpr_Mon-Fri_Out6,18:22:00,18:22:00,151SandwichRd,3,0,0
Bourne_FallWintSpr_Mon-Fri_Out6,18:28:00,18:28:00,151&28A,4,0,0
Bourne_FallWintSpr_Mon-Fri_Out6,18:31:00,18:31:00,CataumetMotel,5,0,0
Bourne_FallWintSpr_Mon-Fri_Out6,18:38:00,18:38:00,CCSeniorRes,6,0,0
Bourne_FallWintSpr_Mon-Fri_Out6,18:44:00,18:44:00,RolandPhinney,7,0,0
Bourne_FallWintSpr_Mon-Fri_Out6,18:51:00,18:51:00,CountyBeach,8,0,0
Bourne_FallWintSpr_Mon-Fri_Out6,18:58:00,18:58:00,HarmonyHill,9,0,0
Bourne_FallWintSpr_Mon-Fri_Out6,19:08:00,19:08:00,CapeSideConvenience,10,0,0
Bourne_FallWintSpr_Mon-Fri_Out6,19:15:00,19:15:00,MktBasketSagamore,11,0,0
FLEX_FallWintSpr_Mon-Fri_Out1,6:15:00,6:15:00,S&SOrleans,10,0,0
FLEX_FallWintSpr_Mon-Fri_Out1,6:19:00,6:19:00,EasthamTownHallSuperette,11,0,0
FLEX_FallWintSpr_Mon-Fri_Out1,6:30:00,6:30:00,SaltPond,12,0,0
FLEX_FallWintSpr_Mon-Fri_Out1,,,FourPoints,13,0,0
FLEX_FallWintSpr_Mon-Fri_Out1,,,BrackettRd,14,0,0
FLEX_FallWintSpr_Mon-Fri_Out1,,,NausetSchool,15,0,0
FLEX_FallWintSpr_Mon-Fri_Out1,6:45:00,6:45:00,Blackfish,16,0,0
FLEX_FallWintSpr_Mon-Fri_Out1,,,Wellfleet,17,0,0
FLEX_FallWintSpr_Mon-Fri_Out1,,,WhitmanvilleTruro,19,0,0
FLEX_FallWintSpr_Mon-Fri_Out1,7:00:00,7:00:00,HighlandNTruro,20,0,0
FLEX_FallWintSpr_Mon-Fri_Out1,7:10:00,7:10:00,MacMillanPier,21,0,0
FLEX_FallWintSpr_Mon-Fri_Out1,7:15:00,7:15:00,S&SPtown,22,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,7:30:00,7:30:00,StarMarketHarwich,1,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,,,28Harwich,2,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,,,HarwichComm,3,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,7:50:00,7:50:00,S&SEHarwich,4,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,,,LighthouseSchool,5,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,,,UnderpassBrewster,6,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,8:10:00,8:10:00,BrewsterSenior,7,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,,,SkaketCorners,8,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,,,MainOrleansLandHo,9,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,8:30:00,8:30:00,S&SOrleans,10,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,8:34:00,8:34:00,EasthamTownHallSuperette,11,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,8:45:00,8:45:00,SaltPond,12,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,,,FourPoints,13,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,,,BrackettRd,14,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,,,NausetSchool,15,2,3
FLEX_FallWintSpr_Mon-Sat_Out2,9:00:00,9:00:00,Blackfish,16,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,,,Wellfleet,17,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,,,CobbLibrary,18,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,,,WhitmanvilleTruro,19,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,9:30:00,9:30:00,HighlandNTruro,20,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,9:40:00,9:40:00,MacMillanPier,21,0,0
FLEX_FallWintSpr_Mon-Sat_Out2,9:45:00,9:45:00,S&SPtown,22,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,9:30:00,9:30:00,StarMarketHarwich,1,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,,,28Harwich,2,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,,,HarwichComm,3,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,9:50:00,9:50:00,S&SEHarwich,4,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,,,LighthouseSchool,5,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,,,UnderpassBrewster,6,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,10:10:00,10:10:00,BrewsterSenior,7,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,,,SkaketCorners,8,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,,,MainOrleansLandHo,9,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,10:30:00,10:30:00,S&SOrleans,10,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,10:34:00,10:34:00,EasthamTownHallSuperette,11,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,10:45:00,10:45:00,SaltPond,12,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,,,FourPoints,13,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,,,BrackettRd,14,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,,,NausetSchool,15,2,3
FLEX_FallWintSpr_Mon-Sat_Out3,11:00:00,11:00:00,Blackfish,16,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,,,Wellfleet,17,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,,,CobbLibrary,18,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,,,WhitmanvilleTruro,19,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,11:30:00,11:30:00,HighlandNTruro,20,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,11:40:00,11:40:00,MacMillanPier,21,0,0
FLEX_FallWintSpr_Mon-Sat_Out3,11:45:00,11:45:00,S&SPtown,22,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,12:30:00,12:30:00,StarMarketHarwich,1,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,,,28Harwich,2,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,,,HarwichComm,3,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,12:50:00,12:50:00,S&SEHarwich,4,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,,,LighthouseSchool,5,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,,,UnderpassBrewster,6,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,13:10:00,13:10:00,BrewsterSenior,7,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,,,SkaketCorners,8,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,,,MainOrleansLandHo,9,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,13:30:00,13:30:00,S&SOrleans,10,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,13:34:00,13:34:00,EasthamTownHallSuperette,11,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,13:45:00,13:45:00,SaltPond,12,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,,,FourPoints,13,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,,,BrackettRd,14,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,,,NausetSchool,15,2,3
FLEX_FallWintSpr_Mon-Sat_Out4,14:00:00,14:00:00,Blackfish,16,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,,,Wellfleet,17,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,,,CobbLibrary,18,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,,,WhitmanvilleTruro,19,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,14:30:00,14:30:00,HighlandNTruro,20,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,14:40:00,14:40:00,MacMillanPier,21,0,0
FLEX_FallWintSpr_Mon-Sat_Out4,14:45:00,14:45:00,S&SPtown,22,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,13:30:00,13:30:00,StarMarketHarwich,1,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,,,28Harwich,2,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,,,HarwichComm,3,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,13:50:00,13:50:00,S&SEHarwich,4,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,,,LighthouseSchool,5,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,,,UnderpassBrewster,6,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,14:10:00,14:10:00,BrewsterSenior,7,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,,,SkaketCorners,8,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,,,MainOrleansLandHo,9,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,14:30:00,14:30:00,S&SOrleans,10,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,14:34:00,14:34:00,EasthamTownHallSuperette,11,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,14:45:00,14:45:00,SaltPond,12,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,,,FourPoints,13,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,,,BrackettRd,14,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,14:50:00,14:50:00,NausetSchool,15,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,15:00:00,15:00:00,Blackfish,16,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,,,Wellfleet,17,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,,,CobbLibrary,18,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,,,WhitmanvilleTruro,19,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,15:30:00,15:30:00,HighlandNTruro,20,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,15:40:00,15:40:00,MacMillanPier,21,0,0
FLEX_FallWintSpr_Mon-Sat_Out5,15:45:00,15:45:00,S&SPtown,22,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,14:30:00,14:30:00,StarMarketHarwich,1,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,,,28Harwich,2,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,,,HarwichComm,3,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,14:50:00,14:50:00,S&SEHarwich,4,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,15:00:00,15:00:00,LighthouseSchool,5,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,,,UnderpassBrewster,6,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,15:10:00,15:10:00,BrewsterSenior,7,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,,,SkaketCorners,8,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,,,MainOrleansLandHo,9,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,15:30:00,15:30:00,S&SOrleans,10,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,15:34:00,15:34:00,EasthamTownHallSuperette,11,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,15:45:00,15:45:00,SaltPond,12,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,,,FourPoints,13,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,,,BrackettRd,14,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,15:50:00,15:50:00,NausetSchool,15,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,16:00:00,16:00:00,Blackfish,16,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,,,Wellfleet,17,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,,,CobbLibrary,18,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,,,WhitmanvilleTruro,19,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,16:30:00,16:30:00,HighlandNTruro,20,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,16:40:00,16:40:00,MacMillanPier,21,0,0
FLEX_FallWintSpr_Mon-Sat_Out6,16:45:00,16:45:00,S&SPtown,22,0,0
FLEX_FallWintSpr_Mon-Sat_Out7,17:30:00,17:30:00,StarMarketHarwich,1,0,0
FLEX_FallWintSpr_Mon-Sat_Out7,,,28Harwich,2,0,0
FLEX_FallWintSpr_Mon-Sat_Out7,,,HarwichComm,3,0,0
FLEX_FallWintSpr_Mon-Sat_Out7,17:50:00,17:50:00,S&SEHarwich,4,0,0
FLEX_FallWintSpr_Mon-Sat_Out7,,,LighthouseSchool,5,0,0
FLEX_FallWintSpr_Mon-Sat_Out7,,,UnderpassBrewster,6,0,0
FLEX_FallWintSpr_Mon-Sat_Out7,18:10:00,18:10:00,BrewsterSenior,7,0,0
FLEX_FallWintSpr_Mon-Sat_Out7,,,SkaketCorners,8,0,0
FLEX_FallWintSpr_Mon-Sat_Out7,,,MainOrleansLandHo,9,0,0
FLEX_FallWintSpr_Mon-Sat_Out7,18:30:00,18:30:00,S&SOrleans,10,0,0
FLEX_FallWintSpr_Mon-Sat_Out7,18:34:00,18:34:00,EasthamTownHallSuperette,11,0,0
